Ensayo,Muestra-año,Exportador,CodigoVUCE (grupos),Cant muestras,Promedio de RESULTADO,Año,Mes
DAÑOS,C13006-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13010-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13011-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,diciembre
DAÑOS,C13012-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13015-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,diciembre
DAÑOS,C13017-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,diciembre
DAÑOS,C13019-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,diciembre
DAÑOS,C13021-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13022-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,diciembre
DAÑOS,C13023-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13024-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13025-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13027-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,diciembre
DAÑOS,C13034-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13040-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13052-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,diciembre
DAÑOS,C13060-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13061-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,diciembre
DAÑOS,C13066-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,diciembre
DAÑOS,C13067-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13068-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,diciembre
DAÑOS,C13072-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13086-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,diciembre
DAÑOS,C1309-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,agosto
DAÑOS,C13100-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13105-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13111-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13112-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13115-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,diciembre
DAÑOS,C13130-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13131-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,diciembre
DAÑOS,C1313-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C13136-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13138-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13149-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,diciembre
DAÑOS,C13160-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,diciembre
DAÑOS,C13161-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,diciembre
DAÑOS,C13163-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13165-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13169-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,diciembre
DAÑOS,C13174-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,diciembre
DAÑOS,C13175-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C13176-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,diciembre
DAÑOS,C13177-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,diciembre
DAÑOS,C13179-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,diciembre
DAÑOS,C1318-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1319-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1320-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1321-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1322-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1323-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,agosto
DAÑOS,C1324-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1330-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1331-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1332-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,agosto
DAÑOS,C1333-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,agosto
DAÑOS,C1334-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,agosto
DAÑOS,C1335-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1338-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1339-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,agosto
DAÑOS,C1340-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1348-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,agosto
DAÑOS,C1349-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,agosto
DAÑOS,C1350-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1358-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1359-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1360-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1361-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,agosto
DAÑOS,C1362-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1363-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1364-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1365-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1366-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.8,2022,septiembre
DAÑOS,C1378-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1381-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1382-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1383-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1384-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1385-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1393-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1394-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1395-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1396-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,septiembre
DAÑOS,C1399-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,septiembre
DAÑOS,C1400-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1401-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,septiembre
DAÑOS,C1405-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1406-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1407-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,septiembre
DAÑOS,C1409-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1421-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,septiembre
DAÑOS,C1423-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1425-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1436-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1439-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1440-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1442-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1443-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,septiembre
DAÑOS,C1444-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1450-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1452-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1453-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1456-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1457-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1458-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1459-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1460-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1463-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1464-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,septiembre
DAÑOS,C1470-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1472-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,septiembre
DAÑOS,C1475-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1476-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1480-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1481-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1482-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1483-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1484-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,septiembre
DAÑOS,C1485-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,septiembre
DAÑOS,C1488-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,septiembre
DAÑOS,C1489-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1498-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1499-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,septiembre
DAÑOS,C1501-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1502-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1503-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,septiembre
DAÑOS,C1504-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1505-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,septiembre
DAÑOS,C1506-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1507-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1512-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1516-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1517-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1518-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,septiembre
DAÑOS,C1519-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1520-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,septiembre
DAÑOS,C1522-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1523-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1525-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1529-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.6,2022,septiembre
DAÑOS,C1530-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,septiembre
DAÑOS,C1532-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,septiembre
DAÑOS,C1533-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.7,2022,septiembre
DAÑOS,C1535-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1538-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,septiembre
DAÑOS,C1539-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1540-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,septiembre
DAÑOS,C1542-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1543-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1544-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1545-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.9,2022,septiembre
DAÑOS,C1548-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1549-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.7,2022,septiembre
DAÑOS,C1550-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1551-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1556-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.7,2022,septiembre
DAÑOS,C1557-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.8,2022,septiembre
DAÑOS,C1558-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.7,2022,septiembre
DAÑOS,C1559-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,septiembre
DAÑOS,C1560-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,septiembre
DAÑOS,C1562-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,septiembre
DAÑOS,C1563-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1564-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1571-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1572-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,septiembre
DAÑOS,C1576-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1578-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1580-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,septiembre
DAÑOS,C1581-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,septiembre
DAÑOS,C1583-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,septiembre
DAÑOS,C1584-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1585-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,septiembre
DAÑOS,C1586-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,septiembre
DAÑOS,C1587-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,septiembre
DAÑOS,C1588-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1589-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1590-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,septiembre
DAÑOS,C1595-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1596-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1597-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1599-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1601-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1602-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1603-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1604-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1611-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1612-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1614-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,octubre
DAÑOS,C1616-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1617-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1618-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1619-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1620-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1635-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1636-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,octubre
DAÑOS,C1637-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1638-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1645-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1646-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1647-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1648-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1649-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1650-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,octubre
DAÑOS,C1651-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1652-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1653-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1655-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,octubre
DAÑOS,C1656-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1657-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1658-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1659-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1662-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1663-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1664-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1665-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1666-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1673-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1674-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1675-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1676-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,octubre
DAÑOS,C1677-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,octubre
DAÑOS,C1678-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1688-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1689-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1690-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1691-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1692-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,octubre
DAÑOS,C1693-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1694-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1695-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1697-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1699-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1701-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1702-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1703-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1710-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1721-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1722-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1738-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1739-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1743-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,octubre
DAÑOS,C1762-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,1,2022,octubre
DAÑOS,C1766-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,octubre
DAÑOS,C1770-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1772-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,octubre
DAÑOS,C1773-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,octubre
DAÑOS,C1775-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,octubre
DAÑOS,C1779-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1780-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,octubre
DAÑOS,C1781-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1782-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1783-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1784-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1785-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1788-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2022,octubre
DAÑOS,C1789-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,octubre
DAÑOS,C1790-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1793-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1794-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2022,noviembre
DAÑOS,C1795-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,octubre
DAÑOS,C1798-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,octubre
DAÑOS,C1799-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,noviembre
DAÑOS,C1800-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,noviembre
DAÑOS,C1801-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2022,noviembre
DAÑOS,C1802-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,noviembre
DAÑOS,C1805-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2022,noviembre
DAÑOS,C1807-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,noviembre
DAÑOS,C1808-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2022,noviembre
DAÑOS,C1809-2022,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2022,noviembre
